id,label,description,url,x,y,cluster,weight<Links>,weight<Total link strength>,weight<Citations>,weight<Norm. citations>,score<Pub. year>,score<Citations>,score<Norm. citations>
4499,ma (2020),"<table><tr><td>Authors:</td><td>ma, xuelin; qiu, shuang; he, huiguang</td></tr><tr><td>Title:</td><td>multi-channel eeg recording during motor imagery of different joints from the same limb</td></tr><tr><td>Source:</td><td>scientific data, 7(1)</td></tr><tr><td>Year:</td><td>2020</td></tr></table>",https://doi.org/10.1038/s41597-020-0535-2,-0.5646,-0.1653,1,226,354,40,1.5844,2020,40,1.5844
4508,pan (2010),"<table><tr><td>Authors:</td><td>pan, yaozhang; goh, qing zhuang; ge, shuzhi sam; tee, keng peng; hong, keum-shik</td></tr><tr><td>Title:</td><td>mind robotic rehabilitation based on motor imagery brain computer interface</td></tr><tr><td>Source:</td><td>social robotics, icsr 2010, 6414, 161-171</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",,-0.9372,-0.2646,1,194,337,2,0.0544,2010,2,0.0544
4520,sun (2021),"<table><tr><td>Authors:</td><td>sun, hao; jin, jing; xu, ren; cichocki, andrzej</td></tr><tr><td>Title:</td><td>feature selection combining filter and wrapper methods for motor-imagery based brain-computer interfaces</td></tr><tr><td>Source:</td><td>international journal of neural systems, 31(09)</td></tr><tr><td>Year:</td><td>2021</td></tr></table>",https://doi.org/10.1142/s0129065721500404,-0.7054,-0.1818,1,183,303,27,1.59,2021,27,1.59
4545,wei (2023),"<table><tr><td>Authors:</td><td>wei, qingguo; ding, xinjie</td></tr><tr><td>Title:</td><td>intra- and inter-subject common spatial pattern for reducing calibration effort in mi-based bci</td></tr><tr><td>Source:</td><td>ieee transactions on neural systems and rehabilitation engineering, 31, 904-916</td></tr><tr><td>Year:</td><td>2023</td></tr></table>",https://doi.org/10.1109/tnsre.2023.3236372,-0.6784,-0.3601,1,225,504,14,1.2675,2023,14,1.2675
4550,baghdadi (2021),"<table><tr><td>Authors:</td><td>baghdadi, asma; aribi, yassine; fourati, rahma; halouani, najla; siarry, patrick; alimi, adel</td></tr><tr><td>Title:</td><td>psychological stimulation for anxious states detection based on eeg-related features</td></tr><tr><td>Source:</td><td>journal of ambient intelligence and humanized computing, 12(8), 8519-8533</td></tr><tr><td>Year:</td><td>2021</td></tr></table>",https://doi.org/10.1007/s12652-020-02586-8,0.7245,0.0489,2,204,367,23,1.3545,2021,23,1.3545
4554,chen (2025),"<table><tr><td>Authors:</td><td>chen, c. l. philip; chen, bianna; zhang, tong</td></tr><tr><td>Title:</td><td>adamgraph: adaptive attention-modulated graph network for eeg emotion recognition</td></tr><tr><td>Source:</td><td>ieee transactions on cybernetics, 55(5), 2038-2051</td></tr><tr><td>Year:</td><td>2025</td></tr></table>",https://doi.org/10.1109/tcyb.2025.3550191,1.2585,-0.2433,2,183,633,12,6.004,2025,12,6.004
4559,kim (2022),"<table><tr><td>Authors:</td><td>kim, byung hyung; jo, sungho; choi, sunghee</td></tr><tr><td>Title:</td><td>alis: learning affective causality behind daily activities from a wearable life-log system</td></tr><tr><td>Source:</td><td>ieee transactions on cybernetics, 52(12), 13212-13224</td></tr><tr><td>Year:</td><td>2022</td></tr></table>",https://doi.org/10.1109/tcyb.2021.3106638,1.0876,-0.053,2,192,368,13,0.9089,2022,13,0.9089
4565,he (2020),"<table><tr><td>Authors:</td><td>he, he; wu, dongrui</td></tr><tr><td>Title:</td><td>transfer learning for brain-computer interfaces: a euclidean space data alignment approach</td></tr><tr><td>Source:</td><td>ieee transactions on biomedical engineering, 67(2), 399-410</td></tr><tr><td>Year:</td><td>2020</td></tr></table>",https://doi.org/10.1109/tbme.2019.2913914,-0.5725,-0.1931,1,293,637,375,14.854,2020,375,14.854
4574,sharma (2021),"<table><tr><td>Authors:</td><td>sharma, lakhan dev; bhattacharyya, abhijit</td></tr><tr><td>Title:</td><td>a computerized approach for automatic human emotion recognition using sliding mode singular spectrum analysis</td></tr><tr><td>Source:</td><td>ieee sensors journal, 21(23), 26931-26940</td></tr><tr><td>Year:</td><td>2021</td></tr></table>",https://doi.org/10.1109/jsen.2021.3120787,1.2154,-0.0846,2,184,553,30,1.7667,2021,30,1.7667
4598,lendaro (2021),"<table><tr><td>Authors:</td><td>lendaro, eva; balouji, ebrahim; baca, karen; muhammad, azam sheikh; ortiz-catalan, max</td></tr><tr><td>Title:</td><td>common spatial pattern eeg decomposition for phantom limb pain detection</td></tr><tr><td>Source:</td><td>2021 43rd annual international conference of the ieee engineering in, 726-729</td></tr><tr><td>Year:</td><td>2021</td></tr></table>",https://doi.org/10.1109/embc46164.2021.9630561,-0.4537,-0.1547,1,207,282,3,0.1767,2021,3,0.1767
4603,zhou (2026),"<table><tr><td>Authors:</td><td>zhou, xinhui; wang, li; zhang, lin; yao, wenling; li, gaofei</td></tr><tr><td>Title:</td><td>dynamic source domain selection: an adaptive eeg transfer learning framework for mitigating negative transfer</td></tr><tr><td>Source:</td><td>journal of neuroscience methods, 432</td></tr><tr><td>Year:</td><td>2026</td></tr></table>",https://doi.org/10.1016/j.jneumeth.2026.110768,0.0041,-0.3654,4,217,441,0,0,2026,0,0
4607,ghosh (2021),"<table><tr><td>Authors:</td><td>ghosh, snigdha madhab; bandyopadhyay, sharba; mitra, debjani</td></tr><tr><td>Title:</td><td>nonlinear classification of emotion from eeg signal based on maximized mutual information</td></tr><tr><td>Source:</td><td>expert systems with applications, 185</td></tr><tr><td>Year:</td><td>2021</td></tr></table>",https://doi.org/10.1016/j.eswa.2021.115605,1.2819,0.0358,2,160,479,11,0.6478,2021,11,0.6478
4608,wang (2018),"<table><tr><td>Authors:</td><td>wang, jie; feng, zuren; lu, na; luo, jing</td></tr><tr><td>Title:</td><td>toward optimal feature and time segment selection by divergence method for eeg signals classification</td></tr><tr><td>Source:</td><td>computers in biology and medicine, 97, 161-170</td></tr><tr><td>Year:</td><td>2018</td></tr></table>",https://doi.org/10.1016/j.compbiomed.2018.04.022,-0.9077,-0.2874,1,211,467,22,1.0255,2018,22,1.0255
4613,ehiabhi (2023),"<table><tr><td>Authors:</td><td>ehiabhi, jolly; wang, haifeng</td></tr><tr><td>Title:</td><td>a systematic review of machine learning models in mental health analysis based on multi-channel multi-modal biometric signals</td></tr><tr><td>Source:</td><td>biomedinformatics, 3(1), 193-219</td></tr><tr><td>Year:</td><td>2023</td></tr></table>",https://doi.org/10.3390/biomedinformatics3010014,0.0959,0.236,3,102,132,6,0.5432,2023,6,0.5432
4628,rahman (2016),"<table><tr><td>Authors:</td><td>rahman, m. k. m.; joadder, md. a. mannan; ashique, tanvir ahammed</td></tr><tr><td>Title:</td><td>seizure detection system: a comparative study on features and fusions</td></tr><tr><td>Source:</td><td>2016 international conference on medical engineering, health informatics</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",,-0.3878,0.6236,3,145,278,0,0,2016,0,0
4637,lee (2024b),"<table><tr><td>Authors:</td><td>lee, juho; choi, jin woo; jo, sungho</td></tr><tr><td>Title:</td><td>selective multi-source domain adaptation network for cross-subject motor imagery discrimination</td></tr><tr><td>Source:</td><td>ieee transactions on cognitive and developmental systems, 16(3), 923-934</td></tr><tr><td>Year:</td><td>2024</td></tr></table>",https://doi.org/10.1109/tcds.2023.3314351,-0.2291,-0.3138,4,252,465,6,1.1205,2024,6,1.1205
4641,yang (2021b),"<table><tr><td>Authors:</td><td>yang, banghua; li, du; ma, baiheng; gu, xuelin; kong, dewen</td></tr><tr><td>Title:</td><td>motor imagery eeg classification method based on adaptive decision surface of lda classifier</td></tr><tr><td>Source:</td><td>proceedings of 2021 11th international conference on bioscience,, 37-41</td></tr><tr><td>Year:</td><td>2021</td></tr></table>",https://doi.org/10.1145/3448340.3448346,-0.9831,-0.2522,1,191,332,2,0.1178,2021,2,0.1178
4655,hekmatmanesh (2019),"<table><tr><td>Authors:</td><td>hekmatmanesh, amin; wu, huapeng; motie-nasrabadi, ali; li, ming; handroos, heikki</td></tr><tr><td>Title:</td><td>combination of discrete wavelet packet transform with detrended fluctuation analysis using customized mother wavelet with the aim of an imagery-motor control interface for an exoskeleton</td></tr><tr><td>Source:</td><td>multimedia tools and applications, 78(21), 30503-30522</td></tr><tr><td>Year:</td><td>2019</td></tr></table>",https://doi.org/10.1007/s11042-019-7695-0,-0.3198,-0.0882,1,192,228,18,0.8554,2019,18,0.8554
4661,ansari (2020),"<table><tr><td>Authors:</td><td>ansari, abdul quaiyum; sharma, priyanka; tripathi, manjari</td></tr><tr><td>Title:</td><td>automatic seizure detection using neutrosophic classifier</td></tr><tr><td>Source:</td><td>physical and engineering sciences in medicine, 43(3), 1019-1028</td></tr><tr><td>Year:</td><td>2020</td></tr></table>",https://doi.org/10.1007/s13246-020-00901-3,-0.2224,0.73,3,109,183,12,0.4753,2020,12,0.4753
4675,molla (2021),"<table><tr><td>Authors:</td><td>molla, md khademul islam; saha, sanjoy kumar; yasmin, sabina; islam, md rabiul; shin, jungpil</td></tr><tr><td>Title:</td><td>trial regeneration with subband signals for motor imagery classification in bci paradigm</td></tr><tr><td>Source:</td><td>ieee access, 9, 7632-7642</td></tr><tr><td>Year:</td><td>2021</td></tr></table>",https://doi.org/10.1109/access.2021.3049191,-0.6189,-0.004,1,272,530,9,0.53,2021,9,0.53
4681,acharya (2013),"<table><tr><td>Authors:</td><td>acharya, u. rajendra; sree, s. vinitha; swapna, g.; martis, roshan joy; suri, jasjit s.</td></tr><tr><td>Title:</td><td>automated eeg analysis of epilepsy: a review</td></tr><tr><td>Source:</td><td>knowledge-based systems, 45, 147-165</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",https://doi.org/10.1016/j.knosys.2013.02.014,-0.3553,0.7489,3,145,570,434,18.4446,2013,434,18.4446
4685,fernandez-blanco (2013),"<table><tr><td>Authors:</td><td>fernandez-blanco, enrique; rivero, daniel; gestal, marcos; dorado, julian</td></tr><tr><td>Title:</td><td>classification of signals by means of genetic programming</td></tr><tr><td>Source:</td><td>soft computing, 17(10), 1929-1937</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",https://doi.org/10.1007/s00500-013-1036-4,-0.374,0.819,3,107,262,16,0.68,2013,16,0.68
4688,erat (2024),"<table><tr><td>Authors:</td><td>erat, kubra; sahin, elif bilge; dogan, furkan; merdanoglu, nur; akcakaya, ahmet; durdu, pinar onay</td></tr><tr><td>Title:</td><td>emotion recognition with eeg-based brain-computer interfaces: a systematic literature review</td></tr><tr><td>Source:</td><td>multimedia tools and applications</td></tr><tr><td>Year:</td><td>2024</td></tr></table>",https://doi.org/10.1007/s11042-024-18259-z,0.6435,-0.0673,2,297,773,36,6.723,2024,36,6.723
4696,peng (2022),"<table><tr><td>Authors:</td><td>peng, yong; qin, feiwei; kong, wanzeng; ge, yuan; nie, feiping; cichocki, andrzej</td></tr><tr><td>Title:</td><td>gfil: a unified framework for the importance analysis of features, frequency bands, and channels in eeg-based emotion recognition</td></tr><tr><td>Source:</td><td>ieee transactions on cognitive and developmental systems, 14(3), 935-947</td></tr><tr><td>Year:</td><td>2022</td></tr></table>",https://doi.org/10.1109/tcds.2021.3082803,0.8536,-0.082,2,264,664,76,5.3136,2022,76,5.3136
4698,ghodousi (2023),"<table><tr><td>Authors:</td><td>ghodousi, mahrad; pousson, jachin edward; bernhofs, valdis; griskova-bulanova, inga</td></tr><tr><td>Title:</td><td>assessment of different feature extraction methods for discriminating expressed emotions during music performance towards bcmi application</td></tr><tr><td>Source:</td><td>sensors, 23(4)</td></tr><tr><td>Year:</td><td>2023</td></tr></table>",https://doi.org/10.3390/s23042252,0.606,0.0365,2,192,259,1,0.0905,2023,1,0.0905
4701,su (2015),"<table><tr><td>Authors:</td><td>su, yuxi; li, yali; wang, shengjin</td></tr><tr><td>Title:</td><td>filter ensemble regularized common spatial pattern for eeg classification</td></tr><tr><td>Source:</td><td>seventh international conference on digital image processing (icdip, 9631</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",https://doi.org/10.1117/12.2197163,-0.8931,-0.3782,1,201,398,5,0.2136,2015,5,0.2136
4711,lee (2025),"<table><tr><td>Authors:</td><td>lee, dong-geun; lee, seung-bo</td></tr><tr><td>Title:</td><td>diagnosis of alzheimer's disease and frontotemporal dementia from electroencephalography signals</td></tr><tr><td>Source:</td><td>ieee transactions on neural systems and rehabilitation engineering, 33, 2160-2169</td></tr><tr><td>Year:</td><td>2025</td></tr></table>",https://doi.org/10.1109/tnsre.2025.3575840,-0.1828,0.0781,1,170,193,3,1.501,2025,3,1.501
4714,deng (2025),"<table><tr><td>Authors:</td><td>deng, xin; hong, xinyi; ai, lijiao; li, xingchen; li, chenhui</td></tr><tr><td>Title:</td><td>multi-source reinforced selective domain adaptation for cross-subject and cross-session eeg-based emotion recognition</td></tr><tr><td>Source:</td><td>ieee access, 13, 94822-94833</td></tr><tr><td>Year:</td><td>2025</td></tr></table>",https://doi.org/10.1109/access.2025.3574515,1.1313,-0.217,2,196,525,0,0,2025,0,0
4730,kumar (2018),"<table><tr><td>Authors:</td><td>kumar, shiu; sharma, alok</td></tr><tr><td>Title:</td><td>a new parameter tuning approach for enhanced motor imagery eeg signal classification</td></tr><tr><td>Source:</td><td>medical & biological engineering & computing, 56(10), 1861-1874</td></tr><tr><td>Year:</td><td>2018</td></tr></table>",https://doi.org/10.1007/s11517-018-1821-4,-0.8688,-0.2208,1,231,525,54,2.5172,2018,54,2.5172
4732,wang (2024b),"<table><tr><td>Authors:</td><td>wang, yiming; yu, hui; gao, weihong; xia, yifan; nduka, charles</td></tr><tr><td>Title:</td><td>mgeed: a multimodal genuine emotion and expression detection database</td></tr><tr><td>Source:</td><td>ieee transactions on affective computing, 15(2), 606-619</td></tr><tr><td>Year:</td><td>2024</td></tr></table>",https://doi.org/10.1109/taffc.2023.3286351,1.2193,0.0432,2,158,415,17,3.1748,2024,17,3.1748
4740,lu (2014),"<table><tr><td>Authors:</td><td>lu, jun; xie, kan; mcfarland, dennis j.</td></tr><tr><td>Title:</td><td>adaptive spatio-temporal filtering for movement related potentials in eeg-based brain-computer interfaces</td></tr><tr><td>Source:</td><td>ieee transactions on neural systems and rehabilitation engineering, 22(4), 847-857</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",https://doi.org/10.1109/tnsre.2014.2315717,-0.8001,-0.1441,1,172,309,23,0.7741,2014,23,0.7741
4742,gonzalez (2021),"<table><tr><td>Authors:</td><td>gonzalez, hector a.; george, richard; muzaffar, shahzad; acevedo, javier; hoeppner, sebastian; mayr, christian; yoo, jerald; fitzek, frank h. p.; elfadel, ibrahim m.</td></tr><tr><td>Title:</td><td>hardware acceleration of eeg-based emotion classification systems: a comprehensive survey</td></tr><tr><td>Source:</td><td>ieee transactions on biomedical circuits and systems, 15(3), 412-442</td></tr><tr><td>Year:</td><td>2021</td></tr></table>",https://doi.org/10.1109/tbcas.2021.3089132,1.0415,0.0056,2,264,1267,24,1.4134,2021,24,1.4134
4743,zhang (2025a),"<table><tr><td>Authors:</td><td>zhang, yifan; yu, yang; li, hao; wu, anqi; chen, xin; liu, jinfang; zeng, ling-li; hu, dewen</td></tr><tr><td>Title:</td><td>dmae-eeg: a pretraining framework for eeg spatiotemporal representation learning</td></tr><tr><td>Source:</td><td>ieee transactions on neural networks and learning systems, 36(10), 17664-17678</td></tr><tr><td>Year:</td><td>2025</td></tr></table>",https://doi.org/10.1109/tnnls.2025.3581991,0.0394,-0.0746,4,219,332,5,2.5017,2025,5,2.5017
4747,wu (2025),"<table><tr><td>Authors:</td><td>wu, mengqi; chen, c. l. philip; chen, bianna; zhang, tong</td></tr><tr><td>Title:</td><td>grop: graph orthogonal purification network for eeg emotion recognition</td></tr><tr><td>Source:</td><td>ieee transactions on affective computing, 16(1), 319-332</td></tr><tr><td>Year:</td><td>2025</td></tr></table>",https://doi.org/10.1109/taffc.2024.3433613,1.3198,-0.2558,2,155,502,28,14.0094,2025,28,14.0094
4761,dasdemir (2022),"<table><tr><td>Authors:</td><td>dasdemir, yaar; ozakar, rustem</td></tr><tr><td>Title:</td><td>affective states classification performance of audio-visual stimuli from eeg signals with multiple-instance learning</td></tr><tr><td>Source:</td><td>turkish journal of electrical engineering and computer sciences, 30(7), 2707-2724</td></tr><tr><td>Year:</td><td>2022</td></tr></table>",https://doi.org/10.55730/1300-0632.3964,0.7417,-0.0132,2,248,415,6,0.4195,2022,6,0.4195
4765,wen (2026b),"<table><tr><td>Authors:</td><td>wen, yongxuan; chen, wanzhong</td></tr><tr><td>Title:</td><td>a multi-modal emotion recognition method considering the contribution and redundancy of channels and the correlation and heterogeneity of modalities</td></tr><tr><td>Source:</td><td>measurement, 258</td></tr><tr><td>Year:</td><td>2026</td></tr></table>",https://doi.org/10.1016/j.measurement.2025.119247,0.9094,-0.0229,2,233,543,2,7.954,2026,2,7.954
4767,du (2017),"<table><tr><td>Authors:</td><td>du, jiachen; xu, ruifeng; wen, zhiyuan</td></tr><tr><td>Title:</td><td>a symbolic representation approach of eeg signals for emotion recognition</td></tr><tr><td>Source:</td><td>2017 international conference on security, pattern analysis, and, 666-671</td></tr><tr><td>Year:</td><td>2017</td></tr></table>",,0.8669,0.2037,2,171,305,3,0.0932,2017,3,0.0932
